,0,1,2,3,4,5,6,7
chr1:154743185-154743335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154786338-154786488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154786601-154786751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154788200-154788350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154791681-154791831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154792068-154792218,0.0,0.0,0.0,0.0037236681731653023,0.0,0.0,0.0,0.0
chr1:154802438-154802588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154802649-154802799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154805859-154806009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154806185-154806335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154816704-154816854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154816980-154817130,0.0054021390625777505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154823221-154823371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154831560-154831710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154831789-154831939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154831950-154832100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154832193-154832343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154832393-154832543,0.0,2.278108143604956e-05,0.0,0.005111455991157546,0.0,0.0,0.0,0.0
chr1:154843936-154844086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154855682-154855832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154861371-154861521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154883914-154884064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154884321-154884471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154886864-154887014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154888148-154888298,0.0018834227943420585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154888575-154888725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154889262-154889412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154894242-154894392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154917573-154917723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:154921481-154921631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155281590-155281740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155293551-155293701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155303520-155303670,0.0,0.0,0.0,0.0009485795385482289,0.0,0.0,0.0,0.0
chr1:155307081-155307231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155308667-155308817,0.0,0.0,0.0,0.0,0.0,0.005827237270666987,0.0,0.0
chr1:155308802-155308952,0.0,0.0,0.0,0.0,0.0,0.003620589737834061,0.0,0.0
chr1:155320592-155320742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155320851-155321001,0.0,0.0,0.0,0.0,0.0003412294573488868,0.0,0.0,0.0
chr1:155339824-155339974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155347619-155347769,0.0,0.0,0.0,0.0,0.0,6.771439683156969e-05,0.0,0.0
chr1:155348237-155348387,0.0,0.0,0.0,0.0,0.0,0.0022690052753040575,0.0,0.0
chr1:155348643-155348793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155384100-155384250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155388566-155388716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155391386-155391536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155395046-155395196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155395301-155395451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155399597-155399747,0.0,0.0,0.002810614164166049,0.0,0.0,0.0,0.0,0.0
chr1:155400266-155400416,0.0,0.0,0.0,0.0,0.0,0.0,0.00018496837170156794,0.0
chr1:155416910-155417060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155417356-155417506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155423159-155423309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155425961-155426111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155427260-155427410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155427544-155427694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015015270101686724
chr1:155442773-155442923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155446616-155446766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155447388-155447538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155448706-155448856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155449106-155449256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155449691-155449841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155450066-155450216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155459079-155459229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155462610-155462760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:155463508-155463658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158213820-158213970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158214894-158215044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158229036-158229186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158229499-158229649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158238848-158238998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158259022-158259172,0.0,0.0,0.0031527792776207143,0.0,0.0,0.0,0.0,0.0
chr1:158266852-158267002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158267040-158267190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158267189-158267339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158267416-158267566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158272186-158272336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158283085-158283235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158283419-158283569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158284007-158284157,0.0,0.0,0.0,0.0,0.0,0.006966188086752166,0.0,0.0
chr1:158295067-158295217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158295779-158295929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158296528-158296678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158305785-158305935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158310574-158310724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158323281-158323431,0.0,0.0,0.0,0.0005525272114479065,0.0,0.0,0.0,0.0
chr1:158323649-158323799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158329007-158329157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158343240-158343390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158343514-158343664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158354095-158354245,0.0,0.0,0.0,0.0,0.0,0.0010974757591493394,0.0,0.0
chr1:158355702-158355852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158356066-158356216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:158356316-158356466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162832009-162832159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162832369-162832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162832627-162832777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162850110-162850260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162858146-162858296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162858368-162858518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162858512-162858662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:162858913-162859063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163201338-163201488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163208991-163209141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163209399-163209549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163221464-163221614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163252462-163252612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163256019-163256169,0.0,0.0,0.0,0.0,0.002076843177265202,0.0,0.0,0.0
chr1:163257211-163257361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163257410-163257560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163280092-163280242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163280801-163280951,0.0,0.0,0.0036325194767394854,0.0,0.0,0.0,0.0,0.0
chr1:163281548-163281698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163281900-163282050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163288049-163288199,0.000792376462330597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163298763-163298913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163305008-163305158,2.686783092955414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163305403-163305553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163306086-163306236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163308775-163308925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163311905-163312055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163312074-163312224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163312263-163312413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163312638-163312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163313349-163313499,0.0,0.0016009831609391223,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163313539-163313689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163328656-163328806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163337867-163338017,0.0,0.0,0.0,0.0,0.00018487025012417632,0.0,0.0,0.0
chr1:163338040-163338190,0.0,0.0,0.0,0.0,0.0008229366595695088,0.0,0.0,0.0
chr1:163338400-163338550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163338689-163338839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163338966-163339116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163341172-163341322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:163345053-163345203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:164457555-164457705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:164457671-164457821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:164457998-164458148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:164458341-164458491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166254063-166254213,0.0,0.0019057882593045382,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166254589-166254739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166256746-166256896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166256973-166257123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166259597-166259747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166265761-166265911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166279381-166279531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166279872-166280022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166280693-166280843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166281363-166281513,0.0,0.0,0.00016004461324936497,0.0,0.0,0.0,0.0,0.0
chr1:166282748-166282898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028793217922815795
chr1:166283704-166283854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166284231-166284381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166284446-166284596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166284995-166285145,0.0,0.0,0.0,0.0,0.0,0.0,0.0005119779386972612,0.0
chr1:166286363-166286513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166290751-166290901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166291274-166291424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166297110-166297260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166297925-166298075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166298138-166298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166302870-166303020,0.0,0.0,0.0,0.0028441703338199374,0.0,0.0,0.0,0.0
chr1:166304532-166304682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000855229794601234
chr1:166308951-166309101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166309218-166309368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166309328-166309478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166309525-166309675,0.0,0.001949577828896343,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166313759-166313909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166319273-166319423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166330451-166330601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166330670-166330820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166330915-166331065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166338017-166338167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166338429-166338579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166339188-166339338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166343221-166343371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166344459-166344609,0.0,0.0,0.0,0.001548566907403135,0.0,0.0,0.0,0.0
chr1:166344734-166344884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:166345671-166345821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167551725-167551875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167562947-167563097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167566617-167566767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167568385-167568535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167575038-167575188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167578638-167578788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167578834-167578984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167583952-167584102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167589313-167589463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167598349-167598499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167598602-167598752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167598808-167598958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167608288-167608438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167608596-167608746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167618191-167618341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167637144-167637294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167638183-167638333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167644775-167644925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167645012-167645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167660705-167660855,0.0,0.0,0.0003275969845839379,0.0,0.0,0.0,0.0,0.0
chr1:167660895-167661045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167661173-167661323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006302637546900186
chr1:167669884-167670034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167672572-167672722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167672983-167673133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167673107-167673257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167678332-167678482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167688350-167688500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167688521-167688671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167688776-167688926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167689110-167689260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167703025-167703175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167703571-167703721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167718355-167718505,0.0,0.0017997864766740501,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167733158-167733308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167733640-167733790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167736917-167737067,0.0,0.0,0.0032190372634287247,0.0,0.0,0.0,0.0002146201323885541,0.0
chr1:167737142-167737292,0.0,0.0,0.001825038862817811,0.0,0.0,0.0,0.0,0.0
chr1:167746801-167746951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167754745-167754895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167761823-167761973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167762007-167762157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167762213-167762363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167762373-167762523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167780245-167780395,0.0,0.0,0.0,0.0,0.0,0.003394929789269591,0.0,0.0
chr1:167780441-167780591,0.0,0.0,0.0,0.0,0.0,0.0008680840007472341,0.0,0.0
chr1:167782199-167782349,0.0,0.0005816761615822629,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167784231-167784381,0.0,0.0,0.0,0.0,0.0,2.4778742906772636e-06,0.0,0.0
chr1:167789067-167789217,0.00017929296144556593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167789175-167789325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167789495-167789645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167802123-167802273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167802506-167802656,0.0,0.0,0.0,0.0016142645116741044,0.0,0.0,0.0,0.0
chr1:167803066-167803216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167803314-167803464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167817204-167817354,0.0,0.0,1.4452074286774118e-05,0.0,0.0,0.0,0.0,0.0
chr1:167817649-167817799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167885867-167886017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167888257-167888407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167888975-167889125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167896061-167896211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:167896404-167896554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169484792-169484942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169485408-169485558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169485746-169485896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169495738-169495888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169503003-169503153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169506499-169506649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169519509-169519659,0.0,0.0,0.0,0.0,0.0,0.003049058931830895,0.0,0.0
chr1:169519897-169520047,0.0,0.0,0.0,0.0,0.0,0.0009368465442696562,0.0,0.0
chr1:169531170-169531320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169531436-169531586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169531776-169531926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169532237-169532387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169645294-169645444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169655358-169655508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169670761-169670911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169675160-169675310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169703833-169703983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169705389-169705539,0.0,0.0,0.0,0.0,0.0,0.0,0.002935358527857356,0.0
chr1:169716930-169717080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169717107-169717257,0.0,0.0,0.0,0.0,0.0,0.0,0.0034675683566153526,0.0
chr1:169720923-169721073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169730037-169730187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169730286-169730436,0.0,0.0,0.0,0.0004294848753841416,0.0,0.0016148769804010278,0.0,0.0
chr1:169738999-169739149,0.0,0.0,0.0,0.0,0.0,0.003939573234215364,0.0,0.0
chr1:169739145-169739295,0.0,0.0,0.0,0.0,0.0,0.001189705350823815,0.0,0.0
chr1:169739346-169739496,0.0,0.0,0.0,0.0,0.0,0.005596685446023971,0.0,0.0
chr1:169747630-169747780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169747933-169748083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169748453-169748603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:169764165-169764315,0.0,0.0,0.0,0.0012316548820840425,0.0,0.0,0.0,0.0
chr1:169764498-169764648,0.0,0.0,0.0,0.005606160302502348,0.0,0.0,0.0,0.0
chr1:169764724-169764874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171437473-171437623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171437709-171437859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171440070-171440220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171440404-171440554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171440577-171440727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171459892-171460042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171460236-171460386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171470384-171470534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171470582-171470732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:171479108-171479258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172335944-172336094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172340785-172340935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172341042-172341192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172341260-172341410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172342904-172343054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004572911017351417
chr1:172349967-172350117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022550541228988563
chr1:172350133-172350283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020626025554923958
chr1:172350374-172350524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172350579-172350729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172355475-172355625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172357443-172357593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172357669-172357819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172363807-172363957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172364333-172364483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172364750-172364900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172368896-172369046,0.0,0.0,0.0,0.0,0.00016547671154136027,0.0,0.0,0.0
chr1:172369102-172369252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172499783-172499933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172500216-172500366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172500608-172500758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172501025-172501175,0.0,0.0033122615621737224,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172501335-172501485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:172501803-172501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:175850067-175850217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:175867667-175867817,0.0,3.200473601588236e-05,0.0,0.0,0.0,0.0,0.0,0.0
chr1:175870221-175870371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:175870845-175870995,0.0,0.0,0.0,0.0,0.0,0.00010704399577098128,0.0,0.0
chr1:175880473-175880623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1:175880700-175880850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
